 HMean_acc:[97.01, 95.192, 91.621, 91.067, 90.876, 89.49, 88.345, 87.199, 87.921, 86.441] 
>>> 0110-19-52-46-719-Epo_10-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_5-alpha1_1-Avg_acc:[99.339, 92.006, 89.137, 86.485, 86.661, 86.738, 84.989, 83.409, 82.209, 83.122, 82.262] 
 Seen_acc:[95.995, 93.566, 93.541, 93.541, 93.541, 93.541, 93.541, 93.517, 93.517, 93.517] 
 Unseen_acc:[98.047, 96.875, 89.779, 88.721, 88.359, 85.775, 83.696, 81.681, 82.957, 80.361] 
 HMean_acc:[97.01, 95.192, 91.621, 91.067, 90.876, 89.49, 88.345, 87.199, 87.921, 86.441] 
>>> 0110-21-12-07-239-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_50-alpha1_1-Avg_acc:[99.94, 89.754, 90.179, 89.959, 90.783, 89.998, 87.946, 81.932, 82.241, 83.61, 82.362] 
 Seen_acc:[94.824, 93.914, 93.84, 93.84, 93.84, 93.816, 93.792, 93.792, 93.792, 93.792] 
 Unseen_acc:[98.242, 98.535, 95.768, 95.752, 93.555, 90.137, 81.531, 80.886, 82.836, 81.016] 
 HMean_acc:[96.503, 96.169, 94.794, 94.786, 93.697, 91.94, 87.233, 86.862, 87.974, 86.937] 
>>> 0110-21-34-20-360-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_2-alpha1_1-Avg_acc:[99.579, 89.754, 90.179, 89.959, 90.783, 89.998, 87.946, 81.932, 82.241, 83.61, 82.362] 
 Seen_acc:[94.824, 93.914, 93.84, 93.84, 93.84, 93.816, 93.792, 93.792, 93.792, 93.792] 
 Unseen_acc:[98.242, 98.535, 95.768, 95.752, 93.555, 90.137, 81.531, 80.886, 82.836, 81.016] 
