0707-09-47-35-633-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.073,90.916,73.75,77.875,83.813,86.35,0707-09-47-35-633 
0707-09-50-13-043-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.615,95.938,96.75,90.875,97.314,94.25,0707-09-50-13-043 
0707-10-28-06-210-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.073,90.916,73.75,77.875,83.813,86.35,0707-10-28-06-210 
0707-11-53-44-145-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.718,91.463,57.5,75.125,72.394,84.801,0707-11-53-44-145 
0707-15-58-02-013-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.722,94.433,91.0,88.0,94.095,92.381,0707-15-58-02-013 
0707-16-36-04-132-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.907,89.397,72.0,70.75,82.899,81.949,0707-16-36-04-132 
0707-17-02-57-793-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-100.0,93.056,82.75,80.625,89.884,88.401,0707-17-02-57-793 
0707-21-15-25-144-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-100.0,94.563,83.5,86.25,90.142,91.679,0707-21-15-25-144 
0707-22-48-35-433-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-100.0,92.674,74.25,80.75,84.247,88.239,0707-22-48-35-433 
0707-23-21-36-005-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.856,90.938,80.25,76.0,88.234,85.103,0707-23-21-36-005 
0708-00-06-32-876-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.952,93.056,76.5,81.25,85.955,88.676,0708-00-06-32-876 
0708-00-37-58-755-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-100.0,93.368,79.0,82.125,87.702,89.235,0708-00-37-58-755 
0708-11-31-59-334-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.952,93.056,76.5,81.25,85.955,88.676,0708-11-31-59-334 
0709-19-13-08-953-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.864,91.089,75.938,84.062,85.378,89.587,0709-19-13-08-953 
0709-19-02-04-864-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.961,95.128,90.0,93.019,93.63,95.181,0709-19-02-04-864 
